event_id,category,tags_count,posted_days_before_event,promotion_spend,max_participants,ticket_price,organizer_reputation,avg_past_attendance_rate,ctr,social_mentions,weekday,city,checked_in_count,revenue,attendance_rate,success
2060,HEALTH,1,11,307,50,563.67,0.611,0.222,0.055,6,1,small,30,16910.1,0.5901946968418174,1
2061,SPORTS,3,40,773,50,0.0,0.306,0.771,0.1187,3,6,medium,48,0.0,0.95,1
2062,SPORTS,3,1,846,100,259.24,0.471,0.74,0.4005,3,6,small,95,24627.8,0.95,1
2063,EDUCATION,3,5,0,50,221.15,0.421,0.772,0.3046,10,1,medium,44,9730.6,0.8734280702499986,1
2064,HEALTH,7,1,139,100,624.06,0.624,0.577,0.4247,6,3,small,89,55541.34,0.8891655465640322,1
2065,ART,3,4,109,50,525.18,0.73,0.374,0.4095,8,6,small,43,22582.74,0.8654924358045282,1
2066,TECH,3,19,162,50,0.0,0.172,0.721,0.3359,3,3,small,48,0.0,0.95,1
2067,SPORTS,2,1,466,200,54.43,0.685,0.493,0.3169,6,5,medium,190,10341.7,0.95,1
2068,HEALTH,5,10,110,200,238.47,0.86,0.466,0.2442,8,3,large,190,45309.3,0.95,1
2069,ART,3,4,345,200,641.46,0.556,0.657,0.3758,4,4,medium,190,121877.4,0.95,1
2070,EDUCATION,5,6,266,100,104.76,0.418,0.663,0.1809,11,5,large,95,9952.2,0.95,1
2071,EDUCATION,0,30,0,200,63.93,0.122,0.267,0.4143,8,5,large,190,12146.7,0.95,1
2072,SPORTS,6,7,370,100,113.68,0.292,0.681,0.335,6,2,medium,95,10799.6,0.95,1
2073,SPORTS,7,8,535,50,0.0,0.272,0.924,0.3673,4,6,small,48,0.0,0.95,1
2074,ART,8,23,106,200,110.42,0.441,0.933,0.235,10,4,medium,190,20979.8,0.95,1
2075,OTHER,1,13,438,100,52.84,0.529,0.623,0.3487,4,2,medium,95,5019.8,0.95,1
2076,HEALTH,3,8,0,100,123.59,0.645,0.306,0.5105,7,2,small,90,11123.1,0.9043727864635152,1
2077,SPORTS,3,1,173,50,559.42,0.489,0.704,0.4917,8,2,large,42,23495.64,0.8477390734859005,1
2078,OTHER,3,72,0,200,228.98,0.894,0.343,0.123,10,2,medium,148,33889.04,0.7393424396660531,1
2079,ART,4,1,789,1000,110.78,0.917,0.37,0.1389,17,6,small,950,105241.0,0.95,1
2080,EDUCATION,0,4,178,100,102.0,0.503,0.708,0.1555,4,4,small,80,8160.0,0.8026788843820942,1
2081,TECH,2,1,62,100,136.25,0.58,0.587,0.4109,8,1,large,95,12943.75,0.95,1
2082,EDUCATION,4,2,27,100,625.78,0.534,0.771,0.1091,4,5,small,93,58197.54,0.927449973127532,1
2083,TECH,4,5,0,100,309.71,0.527,0.683,0.3138,8,6,large,95,29422.45,0.95,1
2084,HEALTH,3,38,0,100,56.91,0.545,0.547,0.8081,6,2,small,95,5406.45,0.95,1
2085,SPORTS,4,3,245,100,244.35,0.866,0.475,0.2031,12,1,large,95,23213.25,0.95,1
2086,TECH,7,16,90,200,70.09,0.431,0.928,0.4648,6,0,large,190,13317.1,0.95,1
2087,EDUCATION,4,12,261,1000,0.0,0.575,0.941,0.193,7,6,large,950,0.0,0.95,1
2088,OTHER,4,68,2,200,51.55,0.248,0.432,0.4977,7,5,large,190,9794.5,0.95,1
2089,HEALTH,3,31,228,50,628.06,0.221,0.934,0.2987,3,3,medium,44,27634.64,0.8721001087334714,1
2090,ART,4,2,502,50,0.0,0.302,0.718,0.3101,5,3,large,48,0.0,0.95,1
2091,ART,5,6,497,500,0.0,0.478,0.583,0.0657,17,1,small,426,0.0,0.8518430103259357,1
2092,OTHER,2,35,350,50,0.0,0.285,0.756,0.0317,2,1,small,34,0.0,0.6854181109788475,1
2093,EDUCATION,5,10,601,500,0.0,0.427,0.884,0.2489,9,5,large,475,0.0,0.95,1
2094,ART,2,1,0,50,59.86,0.602,0.081,0.1485,9,6,small,41,2454.26,0.815554597608636,1
2095,HEALTH,0,3,0,500,209.18,0.38,0.572,0.3845,3,2,medium,428,89529.04,0.8569687981077097,1
2096,SPORTS,2,2,560,100,615.85,0.341,0.619,0.106,7,6,small,72,44341.2,0.7205840174289984,1
2097,OTHER,5,3,120,50,111.79,0.474,0.745,0.1737,9,2,large,48,5365.92,0.95,1
2098,HEALTH,3,16,318,100,127.55,0.184,0.725,0.0197,3,4,medium,83,10586.65,0.8286001633931619,1
2099,SPORTS,5,47,573,200,0.0,0.2,0.511,0.2131,6,4,large,183,0.0,0.915552395424648,1
2100,SPORTS,1,6,530,200,234.6,0.782,0.601,0.4862,11,4,large,190,44574.0,0.95,1
2101,SPORTS,6,18,320,500,58.64,0.345,0.672,0.1611,4,6,small,475,27854.0,0.95,1
2102,HEALTH,5,52,94,100,580.95,0.781,0.361,0.1245,9,2,small,67,38923.65,0.6721657919543416,1
2103,HEALTH,1,10,859,500,599.11,0.228,0.482,0.2314,2,1,small,211,126412.21,0.4218166684942557,0
2104,EDUCATION,2,6,186,100,631.7,0.883,0.641,0.3236,7,1,medium,86,54326.2,0.8565994759948143,1
2105,ART,4,34,434,200,106.39,0.676,0.57,0.102,14,6,medium,190,20214.1,0.95,1
2106,EDUCATION,2,1,763,100,54.78,0.632,0.603,0.0968,8,6,medium,91,4984.98,0.9053785860490178,1
2107,TECH,1,8,1015,100,281.22,0.227,0.478,0.1133,6,5,small,83,23341.26,0.8302767958119983,1
2108,OTHER,3,1,324,100,216.78,0.357,0.352,0.3344,9,3,medium,66,14307.48,0.65959999535915,1
2109,EDUCATION,1,3,604,200,633.83,0.335,0.573,0.4007,9,5,large,190,120427.7,0.95,1
2110,EDUCATION,2,2,591,50,205.79,0.197,0.212,0.1593,4,1,small,30,6173.7,0.5902764933653675,1
2111,HEALTH,2,4,72,50,0.0,0.303,0.599,0.2525,7,6,large,48,0.0,0.95,1
2112,EDUCATION,4,34,114,100,564.07,0.752,0.677,0.2187,4,3,medium,95,53586.65,0.95,1
2113,SPORTS,6,46,384,500,551.49,0.431,0.365,0.1633,4,4,small,337,185852.13,0.6747712392453047,1
2114,TECH,4,16,235,100,143.48,0.555,0.923,0.2307,6,4,medium,95,13630.6,0.95,1
2115,ART,2,6,295,100,224.88,0.188,0.445,0.3219,5,4,small,77,17315.76,0.76709560821077,1
2116,OTHER,3,17,637,50,200.53,0.61,0.756,0.4381,9,2,large,48,9625.44,0.95,1
2117,OTHER,2,5,0,200,0.0,0.729,0.867,0.5461,3,6,medium,190,0.0,0.95,1
2118,TECH,1,2,353,100,245.83,0.204,0.46,0.0838,2,6,medium,72,17699.76,0.7186418551570577,1
2119,EDUCATION,3,10,667,50,0.0,0.56,0.854,0.6235,4,0,medium,48,0.0,0.95,1
2120,EDUCATION,2,5,0,500,53.45,0.309,0.283,0.5295,4,3,small,390,20845.5,0.7790286115991147,1
2121,HEALTH,0,2,578,100,50.13,0.54,0.647,0.2968,9,2,small,77,3860.01,0.7704593979227204,1
2122,HEALTH,9,25,681,500,590.36,0.149,0.76,0.5026,4,4,large,475,280421.0,0.95,1
2123,HEALTH,6,1,596,500,64.17,0.272,0.42,0.4519,7,0,large,475,30480.75,0.95,1
2124,EDUCATION,4,69,79,500,55.11,0.319,0.788,0.5226,8,1,small,475,26177.25,0.95,1
2125,OTHER,1,11,68,500,231.4,0.464,0.693,0.1998,2,6,small,428,99039.2,0.8569122966721935,1
2126,ART,4,11,433,100,57.08,0.068,0.502,0.8899,6,4,large,95,5422.6,0.95,1
2127,ART,2,19,355,50,228.0,0.509,0.297,0.1853,3,4,small,39,8892.0,0.7702405410143236,1
2128,TECH,5,11,0,100,0.0,0.065,0.561,0.3312,4,1,large,95,0.0,0.95,1
2129,HEALTH,2,1,290,500,55.43,0.348,0.871,0.1658,9,4,small,457,25331.51,0.9146132908315745,1
2130,HEALTH,5,1,314,100,0.0,0.15,0.566,0.0972,4,4,large,85,0.0,0.8514860695822281,1
2131,HEALTH,1,1,275,500,52.86,0.58,0.261,0.5262,5,0,small,444,23469.84,0.888037062780658,1
2132,TECH,2,6,267,200,69.85,0.337,0.227,0.2027,11,4,large,177,12363.45,0.8874519529925949,1
2133,TECH,1,27,539,50,0.0,0.676,0.553,0.4105,10,2,medium,48,0.0,0.95,1
2134,EDUCATION,2,2,200,100,0.0,0.367,0.451,0.2511,9,3,large,95,0.0,0.95,1
2135,EDUCATION,3,10,103,100,622.34,0.456,0.022,0.3676,4,1,small,63,39207.42,0.6340051385691252,1
2136,HEALTH,6,21,0,500,59.69,0.196,0.56,0.2672,5,3,medium,424,25308.56,0.8481664602839524,1
2137,OTHER,2,6,824,200,101.68,0.702,0.592,0.0799,7,3,large,175,17794.0,0.874802615111464,1
2138,EDUCATION,2,7,28,200,0.0,0.371,0.82,0.322,6,2,small,190,0.0,0.95,1
2139,OTHER,1,19,474,50,224.85,0.754,0.343,0.1352,8,3,large,48,10792.8,0.95,1
2140,ART,5,7,173,50,63.24,0.645,0.764,0.3093,7,0,large,48,3035.52,0.95,1
2141,TECH,4,14,32,50,743.36,0.917,0.594,0.2408,11,4,large,48,35681.28,0.95,1
2142,TECH,2,2,588,50,255.45,0.476,0.843,0.4973,12,4,medium,48,12261.6,0.95,1
2143,HEALTH,2,26,359,100,224.19,0.198,0.227,0.6653,3,3,small,86,19280.34,0.8589632502868156,1
2144,SPORTS,4,8,0,100,0.0,0.726,0.446,0.4393,7,0,medium,95,0.0,0.95,1
2145,HEALTH,6,1,10,200,0.0,0.436,0.442,0.1635,4,5,large,190,0.0,0.95,1
2146,ART,1,5,421,200,552.36,0.537,0.597,0.3866,7,1,medium,169,93348.84,0.8435302617878944,1
2147,ART,0,2,303,200,246.03,0.735,0.706,0.1478,10,1,medium,175,43055.25,0.873473708790561,1
2148,HEALTH,4,2,497,50,128.23,0.278,0.607,0.3222,6,0,large,48,6155.04,0.95,1
2149,HEALTH,2,9,214,50,58.4,0.413,0.1,0.2704,6,3,large,46,2686.4,0.9110087579205224,1
2150,HEALTH,0,30,0,500,56.56,0.29,0.954,0.2918,7,6,small,475,26866.0,0.95,1
2151,HEALTH,4,11,0,50,54.44,0.341,0.701,0.1488,2,0,medium,48,2613.12,0.95,1
2152,ART,3,12,151,100,0.0,0.655,0.456,0.3625,8,1,small,95,0.0,0.95,1
2153,TECH,4,20,0,100,129.34,0.197,0.81,0.5302,4,2,medium,95,12287.3,0.95,1
2154,OTHER,0,4,300,100,0.0,0.506,0.641,0.2456,6,4,medium,89,0.0,0.888553771148323,1
2155,TECH,5,36,696,50,0.0,0.393,0.239,0.0966,2,2,medium,48,0.0,0.95,1
2156,EDUCATION,5,3,97,200,56.44,0.53,0.506,0.1865,11,6,large,190,10723.6,0.95,1
2157,SPORTS,2,2,0,100,0.0,0.252,0.62,0.2416,12,3,medium,73,0.0,0.72923060640029,1
2158,OTHER,1,3,34,100,597.85,0.396,0.434,0.1849,3,2,small,31,18533.35,0.3125805779936658,0
2159,TECH,1,15,492,100,705.32,0.186,0.174,0.1326,3,3,medium,55,38792.6,0.5450651088622935,1
2160,TECH,3,4,459,100,697.28,0.426,0.445,0.4117,6,6,small,88,61360.64,0.8823876426098644,1
2161,SPORTS,1,18,0,50,118.42,0.344,0.313,0.124,8,1,large,38,4499.96,0.7576242353446113,1
2162,TECH,3,25,833,100,125.98,0.988,0.406,0.2441,8,1,medium,95,11968.1,0.95,1
2163,ART,1,8,0,100,102.09,0.142,0.208,0.3849,3,6,medium,94,9596.46,0.9363431540685924,1
2164,HEALTH,2,37,548,100,509.16,0.476,0.413,0.1235,10,5,small,71,36150.36,0.7105244589137726,1
2165,HEALTH,2,4,522,50,119.35,0.624,0.874,0.2155,8,3,large,48,5728.8,0.95,1
2166,OTHER,2,5,0,100,0.0,0.74,0.379,0.49,5,0,large,95,0.0,0.95,1
2167,EDUCATION,2,29,0,100,64.29,0.623,0.708,0.441,9,5,large,95,6107.55,0.95,1
2168,SPORTS,2,2,177,200,0.0,0.476,0.292,0.0642,2,1,medium,149,0.0,0.7462807997169281,1
2169,HEALTH,2,17,522,100,572.69,0.323,0.852,0.5004,4,0,small,81,46387.89,0.8147941943312086,1
2170,SPORTS,3,13,372,50,0.0,0.782,0.833,0.2847,6,4,small,48,0.0,0.95,1
2171,HEALTH,6,11,0,100,216.56,0.756,0.355,0.1028,11,6,medium,95,20573.2,0.95,1
2172,TECH,2,1,705,500,711.7,0.396,0.598,0.2004,6,3,small,310,220627.0,0.6196480201667108,1
2173,ART,8,12,0,50,127.19,0.282,0.43,0.5352,2,1,medium,48,6105.12,0.95,1
2174,EDUCATION,0,31,365,100,54.22,0.734,0.114,0.1916,7,3,small,83,4500.26,0.8266562869498225,1
2175,HEALTH,3,40,294,200,0.0,0.46,0.543,0.3984,4,2,small,190,0.0,0.95,1
2176,SPORTS,2,3,134,50,102.87,0.298,0.318,0.0635,5,5,medium,39,4011.93,0.7776835356668083,1
2177,ART,4,5,616,100,227.45,0.673,0.852,0.1515,7,3,small,95,21607.75,0.95,1
2178,ART,2,1,169,50,536.97,0.83,0.57,0.1417,9,2,large,48,25774.56,0.95,1
2179,TECH,6,10,242,200,764.28,0.503,0.222,0.6028,3,4,medium,190,145213.2,0.95,1
2180,SPORTS,2,19,233,100,64.18,0.545,0.407,0.3151,9,0,medium,95,6097.1,0.95,1
2181,OTHER,7,15,622,50,103.13,0.407,0.598,0.2638,4,2,small,43,4434.59,0.8651403001014141,1
2182,EDUCATION,2,39,0,100,51.51,0.376,0.574,0.3008,11,1,large,90,4635.9,0.9014884775023497,1
2183,SPORTS,1,11,149,500,52.16,0.285,0.358,0.2354,4,6,small,455,23732.8,0.9103779461435488,1
2184,TECH,1,3,214,200,66.88,0.55,0.843,0.1595,9,0,small,190,12707.2,0.95,1
2185,HEALTH,2,7,482,100,247.69,0.541,0.521,0.1273,10,2,large,95,23530.55,0.95,1
2186,EDUCATION,4,19,43,100,0.0,0.834,0.839,0.2565,7,2,large,95,0.0,0.95,1
2187,ART,6,28,683,100,54.6,0.383,0.35,0.1078,7,3,small,71,3876.6,0.7143658406953298,1
2188,SPORTS,2,8,728,500,244.52,0.591,0.538,0.496,8,6,small,475,116147.0,0.95,1
2189,ART,4,31,407,200,249.84,0.118,0.71,0.1942,4,6,medium,190,47469.6,0.95,1
2190,TECH,4,2,483,100,64.06,0.46,0.483,0.332,3,4,small,95,6085.7,0.95,1
2191,SPORTS,2,10,215,50,100.59,0.178,0.679,0.2776,3,1,small,34,3420.06,0.6758340785269914,1
2192,OTHER,3,12,984,100,0.0,0.62,0.84,0.6809,5,0,large,95,0.0,0.95,1
2193,OTHER,2,1,232,50,60.57,0.788,0.481,0.1672,9,4,large,48,2907.36,0.95,1
2194,HEALTH,3,14,0,500,0.0,0.388,0.396,0.4711,3,1,large,475,0.0,0.95,1
2195,OTHER,7,3,0,200,0.0,0.529,0.34,0.2808,6,6,medium,190,0.0,0.95,1
2196,OTHER,4,2,553,500,617.78,0.708,0.705,0.6926,11,1,medium,475,293445.5,0.95,1
2197,SPORTS,5,1,188,1000,60.51,0.333,0.481,0.1433,8,6,medium,950,57484.5,0.95,1
2198,EDUCATION,2,7,755,100,116.48,0.917,0.22,0.612,8,3,medium,95,11065.6,0.95,1
2199,EDUCATION,3,2,0,500,220.33,0.577,0.835,0.1093,6,0,large,452,99589.16,0.9043923380167506,1
2200,EDUCATION,1,5,281,50,201.31,0.611,0.241,0.2732,16,3,medium,35,7045.85,0.7077462072253653,1
2201,SPORTS,3,3,290,500,60.19,0.559,0.931,0.5699,6,4,large,475,28590.25,0.95,1
2202,HEALTH,3,16,360,200,623.61,0.581,0.933,0.2046,8,3,large,190,118485.9,0.95,1
2203,ART,2,17,1026,50,119.4,0.564,0.526,0.2544,7,0,medium,48,5731.2,0.95,1
2204,OTHER,5,10,0,100,53.1,0.161,0.726,0.122,4,4,medium,94,4991.4,0.9410574852165892,1
2205,TECH,1,48,175,1000,71.84,0.513,0.55,0.5186,10,3,medium,950,68248.0,0.95,1
2206,TECH,2,28,86,100,66.92,0.689,0.506,0.3247,11,1,medium,95,6357.4,0.95,1
2207,HEALTH,1,17,763,200,0.0,0.456,0.855,0.204,9,3,large,190,0.0,0.95,1
2208,HEALTH,0,1,120,200,0.0,0.446,0.577,0.3291,12,5,medium,190,0.0,0.95,1
2209,ART,3,15,226,100,568.18,0.574,0.761,0.2633,13,0,small,81,46022.58,0.8119560325845737,1
2210,SPORTS,2,9,0,50,118.32,0.883,0.223,0.2221,5,5,small,48,5679.36,0.95,1
2211,OTHER,1,26,0,50,574.95,0.731,0.424,0.283,7,1,medium,39,22423.05,0.7720211473051264,1
2212,HEALTH,5,13,0,200,239.6,0.126,0.481,0.5042,6,1,large,182,43607.2,0.9108439565395235,1
2213,HEALTH,1,42,0,500,114.82,0.21,0.205,0.222,4,1,large,311,35709.02,0.6216946973598011,1
2214,TECH,0,22,165,500,0.0,0.815,0.3,0.1631,14,0,medium,475,0.0,0.95,1
2215,HEALTH,4,1,0,50,53.49,0.309,0.842,0.0361,13,0,medium,38,2032.62,0.7562150925231741,1
2216,TECH,2,54,129,50,0.0,0.631,0.69,0.3194,9,2,large,48,0.0,0.95,1
2217,EDUCATION,3,77,175,50,0.0,0.836,0.373,0.2118,12,6,small,48,0.0,0.95,1
2218,TECH,3,1,111,500,64.84,0.674,0.803,0.1838,10,2,medium,475,30799.0,0.95,1
2219,OTHER,3,12,0,100,247.28,0.637,0.638,0.0562,12,5,small,92,22749.76,0.9206198527556281,1
2220,HEALTH,1,6,845,500,234.7,0.303,0.739,0.2516,3,3,small,393,92237.1,0.7868666171440213,1
2221,TECH,3,25,456,50,752.11,0.354,0.322,0.497,8,5,small,48,36101.28,0.95,1
2222,TECH,3,7,352,100,613.47,0.757,0.556,0.4709,7,5,medium,95,58279.65,0.95,1
2223,OTHER,1,17,6,500,204.97,0.644,0.635,0.3191,7,1,small,432,88547.04,0.8638013977216007,1
2224,HEALTH,1,5,63,200,105.4,0.828,0.784,0.135,7,4,small,190,20026.0,0.95,1
2225,HEALTH,4,36,766,100,220.35,0.44,0.631,0.2983,5,1,small,69,15204.15,0.6867537931304056,1
2226,OTHER,4,27,0,200,212.2,0.493,0.632,0.3761,9,1,large,190,40318.0,0.95,1
2227,ART,2,35,336,50,116.57,0.497,0.508,0.1345,4,1,medium,36,4196.52,0.7109518713132418,1
2228,HEALTH,3,1,348,200,518.92,0.718,0.675,0.1686,11,4,small,160,83027.2,0.7994157742555629,1
2229,ART,1,27,341,200,596.32,0.078,0.399,0.4635,8,4,medium,180,107337.6,0.8980872198356902,1
2230,SPORTS,5,5,105,50,0.0,0.201,0.745,0.1461,1,6,large,48,0.0,0.95,1
2231,SPORTS,4,34,496,200,506.96,0.365,0.652,0.3894,1,4,small,171,86690.16,0.8547465606381426,1
2232,OTHER,1,53,6,100,590.16,0.937,0.537,0.4033,12,0,medium,73,43081.68,0.7289938699471568,1
2233,EDUCATION,2,6,205,50,50.32,0.438,0.705,0.3161,8,3,medium,48,2415.36,0.95,1
2234,TECH,1,5,358,500,245.3,0.787,0.77,0.2961,9,6,small,475,116517.5,0.95,1
2235,EDUCATION,4,6,713,100,0.0,0.875,0.504,0.3531,6,1,medium,95,0.0,0.95,1
2236,EDUCATION,1,6,310,100,548.51,0.255,0.47,0.1976,3,4,small,61,33459.11,0.6129574102212743,1
2237,ART,2,8,524,100,112.5,0.8,0.572,0.2584,10,3,medium,95,10687.5,0.95,1
2238,ART,2,38,876,100,64.25,0.92,0.567,0.0994,12,6,medium,95,6103.75,0.95,1
2239,TECH,3,1,260,100,256.88,0.488,0.525,0.353,7,6,medium,95,24403.6,0.95,1
2240,EDUCATION,3,1,715,50,114.34,0.272,0.26,0.2744,6,1,small,27,3087.18,0.5456756247083695,1
2241,TECH,3,27,31,200,293.57,0.32,0.333,0.193,0,3,medium,171,50200.47,0.854536324038787,1
2242,EDUCATION,4,49,288,50,259.2,0.779,0.205,0.3278,8,0,large,43,11145.6,0.8647064131905138,1
2243,OTHER,2,3,0,100,113.72,0.347,0.562,0.1245,7,5,medium,76,8642.72,0.7631911164444118,1
2244,ART,4,2,95,100,113.68,0.524,0.673,0.0629,7,4,medium,90,10231.2,0.901813371990222,1
2245,SPORTS,5,14,258,50,0.0,0.504,0.771,0.2315,8,1,medium,48,0.0,0.95,1
2246,ART,3,28,251,100,210.47,0.654,0.363,0.2299,8,3,small,88,18521.36,0.8800537674881209,1
2247,ART,2,27,277,50,106.41,0.866,0.45,0.0375,11,5,large,48,5107.68,0.95,1
2248,TECH,2,3,0,100,135.88,0.125,0.897,0.2453,2,1,large,95,12908.6,0.95,1
2249,TECH,3,26,85,200,305.23,0.703,0.461,0.3447,5,6,small,190,57993.7,0.95,1
2250,EDUCATION,3,16,165,100,220.26,0.326,0.926,0.4137,5,4,large,95,20924.7,0.95,1
2251,OTHER,2,17,131,100,598.91,0.703,0.665,0.6412,13,4,medium,95,56896.45,0.95,1
2252,ART,3,32,701,50,0.0,0.703,0.245,0.0505,8,3,small,43,0.0,0.8502295484824545,1
2253,EDUCATION,1,39,440,500,60.07,0.764,0.261,0.4162,4,1,large,475,28533.25,0.95,1
2254,HEALTH,6,44,160,200,0.0,0.655,0.293,0.3051,15,0,medium,190,0.0,0.95,1
2255,ART,0,1,184,500,108.69,0.69,0.273,0.1177,2,0,large,345,37498.05,0.6907751299705558,1
2256,HEALTH,3,2,56,200,617.98,0.406,0.686,0.1274,2,2,medium,148,91461.04,0.7375176889277103,1
2257,HEALTH,6,76,0,50,116.39,0.836,0.477,0.7066,9,5,small,48,5586.72,0.95,1
2258,TECH,0,10,49,50,74.38,0.474,0.564,0.1237,6,3,large,48,3570.24,0.95,1
2259,ART,4,39,0,500,0.0,0.39,0.341,0.3557,5,5,large,475,0.0,0.95,1
2260,SPORTS,3,13,211,100,59.62,0.203,0.533,0.3564,3,1,medium,91,5425.42,0.9074238598755914,1
2261,TECH,0,11,647,100,135.66,0.516,0.43,0.2979,6,2,large,95,12887.7,0.95,1
2262,HEALTH,5,11,111,500,56.15,0.814,0.632,0.2322,5,3,medium,475,26671.25,0.95,1
2263,SPORTS,4,2,598,100,61.75,0.111,0.947,0.2005,3,3,small,90,5557.5,0.8999700789538094,1
2264,HEALTH,3,6,385,50,247.38,0.542,0.387,0.1668,15,0,large,44,10884.72,0.8821499869719203,1
2265,EDUCATION,3,14,0,50,55.52,0.222,0.471,0.5008,6,5,large,48,2664.96,0.95,1
2266,EDUCATION,1,68,198,100,500.33,0.293,0.488,0.5363,9,4,small,75,37524.75,0.7533861481619976,1
2267,OTHER,4,1,96,500,214.98,0.454,0.608,0.1096,8,5,small,356,76532.88,0.7115676239264497,1
2268,OTHER,6,22,0,200,602.88,0.602,0.516,0.2517,7,6,small,172,103695.36,0.8619363799114386,1
2269,EDUCATION,4,11,0,100,100.9,0.522,0.813,0.187,5,0,small,95,9585.5,0.95,1
2270,SPORTS,3,11,394,200,0.0,0.611,0.587,0.3157,11,3,large,190,0.0,0.95,1
2271,SPORTS,1,24,324,50,108.52,0.416,0.8,0.3588,4,2,small,48,5208.96,0.95,1
2272,HEALTH,1,5,660,200,230.07,0.496,0.405,0.1763,10,2,medium,157,36120.99,0.7825359217545358,1
2273,HEALTH,5,13,0,100,61.43,0.615,0.688,0.1707,10,5,small,95,5835.85,0.95,1
2274,SPORTS,1,8,0,500,507.35,0.581,0.826,0.206,8,0,small,423,214609.05,0.8468036542961167,1
2275,EDUCATION,2,35,565,1000,222.05,0.459,0.891,0.3236,15,0,large,950,210947.5,0.95,1
2276,ART,2,14,115,500,244.3,0.411,0.83,0.1713,11,1,small,413,100895.9,0.8254336211515583,1
2277,EDUCATION,2,4,196,200,564.58,0.529,0.524,0.3479,6,2,medium,183,103318.14,0.9143500454685678,1
2278,OTHER,3,16,348,200,120.2,0.484,0.394,0.2191,6,2,small,172,20674.4,0.858622211878328,1
2279,EDUCATION,2,30,0,500,206.19,0.254,0.707,0.2296,3,2,small,392,80826.48,0.7844166216900389,1
2280,ART,5,4,98,200,530.59,0.59,0.634,0.4362,8,5,small,182,96567.38,0.911987657683997,1
2281,TECH,3,3,677,100,71.06,0.698,0.559,0.1167,8,5,medium,95,6750.7,0.95,1
2282,OTHER,1,1,612,50,507.24,0.96,0.211,0.6085,8,6,large,48,24347.52,0.95,1
2283,OTHER,3,21,650,50,245.02,0.325,0.444,0.2665,5,5,small,42,10290.84,0.8341701716015626,1
2284,EDUCATION,5,119,653,50,630.56,0.622,0.25,0.3658,7,3,small,42,26483.52,0.8417484527857122,1
2285,EDUCATION,2,13,700,200,211.79,0.164,0.513,0.1874,4,0,small,130,27532.7,0.6524463566836245,1
2286,OTHER,1,7,203,100,54.61,0.529,0.247,0.2298,9,1,medium,85,4641.85,0.8450017275314669,1
2287,EDUCATION,3,6,602,200,648.35,0.572,0.806,0.6135,6,1,small,174,112812.9,0.8701524551624035,1
2288,OTHER,1,24,0,200,645.17,0.719,0.255,0.3063,9,1,large,151,97420.67,0.752802946296248,1
2289,TECH,3,11,310,200,740.55,0.801,0.491,0.5331,4,0,small,190,140704.5,0.95,1
2290,TECH,5,7,0,200,144.83,0.126,0.799,0.0591,4,1,small,140,20276.2,0.7005739539326195,1
2291,EDUCATION,0,17,0,50,55.49,0.354,0.729,0.118,5,3,medium,43,2386.07,0.8676437953022519,1
2292,OTHER,3,11,298,100,119.26,0.495,0.539,0.1319,4,5,small,64,7632.64,0.6405190258081088,1
2293,OTHER,2,1,0,200,0.0,0.575,0.46,0.1629,9,0,large,183,0.0,0.9135733067979087,1
2294,TECH,6,32,0,500,774.43,0.264,0.763,0.2796,6,2,large,422,326809.46,0.8431591909870553,1
2295,SPORTS,3,5,0,200,514.84,0.929,0.92,0.5683,7,1,small,190,97819.6,0.95,1
2296,OTHER,3,28,221,100,55.04,0.545,0.53,0.1896,5,4,small,95,5228.8,0.95,1
2297,TECH,1,3,87,500,0.0,0.415,0.605,0.0636,5,6,large,475,0.0,0.95,1
2298,ART,3,1,500,500,554.65,0.492,0.679,0.3734,7,5,small,467,259021.55,0.9345518654519757,1
2299,TECH,1,1,0,100,148.96,0.723,0.752,0.6123,6,4,large,95,14151.2,0.95,1
2300,OTHER,3,1,73,500,127.57,0.72,0.912,0.2069,10,6,medium,475,60595.75,0.95,1
2301,SPORTS,3,1,338,100,121.05,0.296,0.465,0.0783,10,6,medium,92,11136.6,0.9243701882165439,1
2302,EDUCATION,2,6,131,100,51.37,0.154,0.74,0.2557,5,5,large,95,4880.15,0.95,1
2303,SPORTS,1,30,0,200,64.52,0.712,0.605,0.2315,6,1,large,190,12258.8,0.95,1
2304,ART,0,8,420,200,0.0,0.252,0.805,0.2832,5,4,large,190,0.0,0.95,1
2305,SPORTS,4,3,247,100,231.54,0.453,0.833,0.3673,7,2,small,95,21996.3,0.95,1
2306,TECH,4,3,542,50,304.31,0.794,0.752,0.2571,10,0,large,48,14606.88,0.95,1
2307,ART,3,1,481,100,63.12,0.806,0.622,0.4592,11,2,large,95,5996.4,0.95,1
2308,HEALTH,3,2,0,100,103.85,0.659,0.305,0.2422,11,3,large,89,9242.65,0.8865693759139386,1
2309,TECH,6,17,541,500,308.61,0.258,0.722,0.1183,5,6,medium,475,146589.75,0.95,1
2310,OTHER,1,2,0,100,63.07,0.607,0.798,0.4686,11,5,medium,95,5991.65,0.95,1
2311,SPORTS,4,6,0,50,256.5,0.631,0.679,0.3263,12,6,medium,48,12312.0,0.95,1
2312,TECH,1,3,205,100,64.71,0.712,0.586,0.7383,12,0,small,95,6147.45,0.95,1
2313,OTHER,4,1,460,50,629.73,0.155,0.222,0.5722,1,2,small,26,16372.98,0.5123055831968995,1
2314,EDUCATION,2,19,0,50,117.37,0.569,0.724,0.281,6,1,small,48,5633.76,0.95,1
